age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,recency,avg_time_spent,monetary,frequency,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,tenure_months,visit_hour,login_spend_ratio,login_transaction_ratio,user_id,churn_risk_score
39.0,F,City,Silver Membership,2025-04-26,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,15.000000000000014,217.21,16056.94,9.0,717.99,No,Yes,Yes,No Information Available,No reason specified,-11,3,24.134444444444444,0.0005605053017573709,8216a9ed70c15a37,
41.0,M,Town,No Membership,2025-04-26,No,Credit/Debit Card Offers,Desktop,Wi-Fi,17.0,222.61,39500.96,6.0,691.12,No,Yes,Yes,Solved,Too many ads,-11,15,37.10166666666667,0.0001518950425508646,a47cfd9d3fb5ba80,
15.0,F,Town,Platinum Membership,2025-04-26,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,-999.0,683.64,12374.28,-1.7763568394002505e-15,751.98,Yes,Yes,Yes,Solved,Poor Product Quality,-11,9,-3.848551061569457e+17,-1.4355233915833894e-19,a72ef4a8242e08aa,
58.0,M,Town,Premium Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,12.0,431.08,73765.44,4.0,803.62,Yes,No,No,Not Applicable,Products always in Stock,-11,19,107.77,5.422593561429309e-05,b7ff502edf10b31a,
14.0,M,City,Silver Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10.0,251.79,12083.07,7.0,960.150542112665,No,Yes,Yes,Solved in Follow-up,Too many ads,-11,8,35.97,0.000579322970073003,b9f8b167784ad0f3,
46.0,F,City,No Membership,2025-04-26,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,11.0,129.12,19504.17,6.0,905.6004539971784,No,Yes,No,Not Applicable,Poor Website,-11,2,21.52,0.0003076265229435552,b5aea9a0a06a6c85,
18.0,F,City,Platinum Membership,2025-04-26,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,9.0,1338.8,21782.74,12.0,739.11,Yes,No,Yes,Solved in Follow-up,No reason specified,-11,2,111.56666666666666,0.0005508948828292492,8e1d6d02cffc88e2,
58.0,F,City,No Membership,2025-04-26,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,25.0,34.78,4940.560000000001,19.0,0.0,No,Yes,No,Not Applicable,Poor Website,-11,1,1.8305263157894738,0.0038457178943277675,95e5468d0a2df00f,
11.0,F,Town,Premium Membership,2025-04-26,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,9.0,702.56,20428.51,50.45317039966413,759.18,Yes,No,No,Not Applicable,No reason specified,-11,3,13.924992115157087,0.002469743040469625,a0474e25cb96b617,
26.0,F,City,Basic Membership,2025-04-26,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,18.0,644.4000000000001,25239.79,8.0,990.676604219734,Yes,Yes,No,Not Applicable,Poor Customer Service,-11,0,80.55000000000001,0.000316959847922665,983dcef35029cccd,
41.0,M,City,Silver Membership,2025-04-26,No,Credit/Debit Card Offers,Desktop,Mobile_Data,17.0,323.95,18410.17,22.0,774.09,No,Yes,No,Not Applicable,No reason specified,-11,9,14.725,0.0011949916812283646,ab3a59c88578e0f4,
11.0,F,City,Gold Membership,2025-04-26,No,Without Offers,Desktop,Fiber_Optic,-999.0,383.25,2891.0699999999997,22.0,0.0,Yes,Yes,Yes,Solved,Poor Product Quality,-11,13,17.420454545454547,0.007609639337684665,aadc4db983ad4693,
45.0,F,Town,Platinum Membership,2025-04-26,No,Credit/Debit Card Offers,Both,Fiber_Optic,25.0,451.28,87953.83,1.0,786.91,Yes,No,Yes,No Information Available,User Friendly Website,-11,4,451.28,1.1369601528438272e-05,85ee3078bcd59959,
55.0,M,City,Gold Membership,2025-04-26,No,Without Offers,Smartphone,Wi-Fi,12.0,0.0,57833.9,6.0,849.56,Yes,Yes,Yes,Solved,Reasonable Price,-11,23,0.0,0.00010374538116917586,a8e5278657f58c5c,
57.0,F,Town,Basic Membership,2025-04-26,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,12.0,51.59,46002.23,-1.7763568394002505e-15,565.46,Yes,No,Yes,Solved,No reason specified,-11,23,-2.904258809700549e+16,-3.8614581062706097e-20,ac69f6f7931048eb,
54.0,M,City,Platinum Membership,2025-04-26,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,14.000000000000014,1080.0670365789952,19776.19,23.0,753.16,Yes,No,Yes,Solved,Poor Website,-11,12,46.95943637299979,0.0011630147161814284,b541290459448039,
28.0,M,City,Gold Membership,2025-04-26,No,Without Offers,Both,Wi-Fi,9.0,482.13,15062.54,29.0,1050.910396611554,No,Yes,Yes,Solved,Poor Product Quality,-11,9,16.625172413793102,0.0019253060904734526,9f2a29e633ecc970,
39.0,F,Village,Gold Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,17.0,1076.231546770075,18538.49,18.0,792.37,No,Yes,No,Not Applicable,User Friendly Website,-11,18,59.790641487226395,0.0009709528661719482,86ba384aa129109c,
36.0,F,City,Gold Membership,2025-04-26,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,-999.0,172.41,46207.09,12.0,738.45,Yes,No,Yes,Solved in Follow-up,Poor Website,-11,5,14.3675,0.00025970040528412416,9fc011bb616c6121,
28.0,M,Village,Platinum Membership,2025-04-26,No,Credit/Debit Card Offers,Desktop,Mobile_Data,15.999999999999986,60.81,32870.85,8.0,713.56,No,Yes,No,Not Applicable,Poor Product Quality,-11,12,7.60125,0.0002433767304465811,b6c2146740e27c34,
38.0,M,Village,Silver Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,-999.0,33.06,24796.69,5.0,663.66,No,Yes,No,Not Applicable,Too many ads,-11,23,6.612,0.00020163981563668377,a303db505996caa0,
41.0,F,City,No Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,9.0,150.69,36265.63,24.0,657.31,Yes,No,Yes,Unsolved,Poor Customer Service,-11,22,6.27875,0.0006617836226752438,b737e0dbd84c2175,
59.0,M,City,Platinum Membership,2025-04-26,No,Without Offers,Smartphone,Wi-Fi,-999.0,126.4,19200.77,5.0,733.4,No,Yes,No,Not Applicable,Poor Product Quality,-11,15,25.28,0.0002604062232920867,b31452eea97514df,
31.0,M,City,Basic Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,8.0,297.9,32774.3,-1.7763568394002505e-15,574.96,No,Yes,Yes,No Information Available,No reason specified,-11,9,-1.6770279112420883e+17,-5.419968815200478e-20,b37ad517e38f7a4f,
49.0,M,City,Premium Membership,2025-04-26,No,Credit/Debit Card Offers,Desktop,Mobile_Data,18.0,1239.962891349188,21302.25,22.0,723.32,Yes,No,Yes,Unsolved,No reason specified,-11,20,56.36194960678128,0.0010327547559530097,b9798f3fc9c8cd11,
46.0,F,Town,Basic Membership,2025-04-26,No,Without Offers,Smartphone,Fiber_Optic,21.0,343.84,20705.98,14.0,608.87,No,Yes,No,Not Applicable,Poor Customer Service,-11,15,24.56,0.0006761331750537768,806a7fd509aad6b7,
26.0,M,City,Silver Membership,2025-04-26,Yes,Credit/Debit Card Offers,Both,Mobile_Data,5.0,0.0,8068.970000000001,19.0,609.79,Yes,No,Yes,Unsolved,Too many ads,-11,12,0.0,0.0023546995465344397,95f060d366a09377,
58.0,M,Town,Premium Membership,2025-04-26,No,Without Offers,Smartphone,Fiber_Optic,24.0,323.21,26806.73,21.0,736.31,Yes,No,No,Not Applicable,Poor Product Quality,-11,0,15.39095238095238,0.0007833853662867497,833e88f980c10852,
28.0,F,City,No Membership,2025-04-26,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,17.0,0.0,45610.09,24.0,657.85,Yes,No,Yes,No Information Available,Too many ads,-11,21,0.0,0.0005261993563266374,9b3e457886bbeaaf,
24.0,M,Town,Gold Membership,2025-04-26,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,8.0,176.61,35689.68,9.0,686.29,No,Yes,Yes,Solved,Poor Product Quality,-11,21,19.623333333333335,0.0002521737376182695,87ccc7f45bfb20c9,
29.0,F,Town,Silver Membership,2025-04-26,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,11.0,174.78,13467.08,22.0,603.19,No,Yes,No,Not Applicable,Too many ads,-11,12,7.944545454545454,0.0016336132257326755,b0e774a6d198d40d,
59.0,M,Town,No Membership,2025-04-26,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,10.0,68.98000000000002,41763.54,-1.7763568394002505e-15,257.76225164743903,Yes,No,Yes,Unsolved,Too many ads,-11,4,-3.883228778700211e+16,-4.253367505245605e-20,ace5cb8436b33867,
36.0,F,City,No Membership,2025-04-26,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,20.0,77.09,7754.790000000001,33.03327650508446,672.48,Yes,No,No,Not Applicable,Too many ads,-11,21,2.3337073447175114,0.004259725473556918,ad1f0eae1a132aa2,
62.0,M,City,Basic Membership,2025-04-26,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21.0,74.98000000000005,7476.380000000001,23.0,650.97,No,Yes,Yes,Solved in Follow-up,Too many ads,-11,18,3.260000000000002,0.003076355134436719,812560a17198d12e,
27.0,F,City,Basic Membership,2025-04-26,Yes,Without Offers,Smartphone,Wi-Fi,6.0,667.88,24904.81,14.0,589.88,Yes,Yes,Yes,Solved,Poor Customer Service,-11,2,47.705714285714286,0.0005621404058091589,bb7ba74fd9102a78,
64.0,F,City,Gold Membership,2025-04-26,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,8.0,111.57999999999998,44576.82,-1.7763568394002505e-15,732.66,No,Yes,No,Not Applicable,Poor Website,-11,23,-6.281395580274998e+16,-3.984933962091173e-20,b1a213c9b7947e6d,
18.0,M,City,Platinum Membership,2025-04-26,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,22.0,84.80000000000001,44306.73,6.0,714.02,Yes,No,Yes,Solved,No reason specified,-11,12,14.133333333333335,0.00013541960781127382,870f936e1ed48cb9,
10.0,F,City,Basic Membership,2025-04-26,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,13.0,49.27000000000001,42407.79,28.0,1098.755517777348,No,Yes,Yes,Solved,Poor Product Quality,-11,2,1.7596428571428575,0.0006602560520130854,bdc4fe841f049abd,
39.0,F,Town,Silver Membership,2025-04-26,Yes,Without Offers,Smartphone,Mobile_Data,5.0,0.0,3456.260000000002,7.0,651.78,Yes,No,No,Not Applicable,No reason specified,-11,18,0.0,0.002025310595846376,a73352c63b21f13a,
61.0,M,Town,Silver Membership,2025-04-26,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,11.0,322.91,6128.299999999999,3.0,765.16,No,Yes,No,Not Applicable,Quality Customer Care,-11,2,107.63666666666667,0.0004895321704224663,a65dbbb0ea78b834,
42.0,M,Town,Gold Membership,2025-04-26,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,14.000000000000014,32.349999999999994,1349.1599999999999,10.0,751.62,Yes,No,No,Not Applicable,Poor Product Quality,-11,6,3.2349999999999994,0.007412019330546415,af4e36784892afe1,
53.0,M,City,No Membership,2025-04-26,Yes,Without Offers,Smartphone,Mobile_Data,15.000000000000014,216.27,17362.06,14.0,973.4070152436992,No,Yes,Yes,Solved in Follow-up,Too many ads,-11,13,15.447857142857144,0.0008063559278104096,af16d412ecea746a,
43.0,M,Town,Premium Membership,2025-04-26,Yes,Without Offers,Both,Wi-Fi,15.999999999999986,773.83,9091.940000000002,20.0,700.4,No,Yes,No,Not Applicable,Poor Product Quality,-11,3,38.691500000000005,0.0021997505482878234,889647b2f7b718f8,
34.0,M,Town,Basic Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,12.0,30.610000000000042,9626.830000000002,5.0,626.58,Yes,No,No,Not Applicable,Poor Website,-11,17,6.122000000000009,0.000519381769492138,9790b35a465fbf41,
33.0,F,Town,No Membership,2025-04-26,No,Without Offers,Smartphone,Mobile_Data,5.0,0.0,28008.59,-1.7763568394002505e-15,670.94,No,Yes,No,Not Applicable,Poor Website,-11,21,-0.0,-6.34218587726212e-20,aa572e82748ed178,
62.0,F,City,No Membership,2025-04-26,Yes,Without Offers,Desktop,Mobile_Data,18.0,34.49000000000001,45772.12,11.0,548.22,No,Yes,Yes,Solved,Poor Product Quality,-11,1,3.135454545454546,0.00024032096394049476,948bc635949a8b8e,
37.0,F,City,Premium Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,11.0,268.07,83895.39,5.0,779.61,Yes,No,No,Not Applicable,Products always in Stock,-11,8,53.614,5.959803035661435e-05,a59a15d3f017c583,
44.0,F,Town,Premium Membership,2025-04-26,No,Gift Vouchers/Coupons,Both,Fiber_Optic,2.0,1326.83890894634,12440.06,20.0,718.39,Yes,No,Yes,No Information Available,No reason specified,-11,9,66.341945447317,0.0016077092875757834,83f0d53306deff2e,
21.0,F,City,No Membership,2025-04-26,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,11.0,1385.43,43242.03,12.0,662.77,No,Yes,Yes,Solved in Follow-up,Too many ads,-11,14,115.4525,0.00027750778582781615,921ce28443740dd8,
57.0,F,Town,Basic Membership,2025-04-26,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,15.000000000000014,75.69,24655.99,16.0,677.78,No,Yes,No,Not Applicable,Poor Customer Service,-11,2,4.730625,0.0006489295299032811,b43d06dcb389f916,
58.0,F,City,No Membership,2025-04-26,Yes,Without Offers,Desktop,Fiber_Optic,11.0,31.659999999999968,8127.450000000001,-1.7763568394002505e-15,799.6531298501694,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,-11,6,-1.782299552531872e+16,-2.1856262904111995e-19,b7d75abc8c199802,
37.0,F,City,Basic Membership,2025-04-26,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,8.0,256.69,21202.36,11.0,636.72,No,Yes,No,Not Applicable,No reason specified,-11,7,23.335454545454546,0.0005188101701886017,bfbc40680816ca4a,
28.0,M,City,Basic Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,-999.0,90.0,15042.59,12.0,1053.081282247232,Yes,No,No,Not Applicable,Poor Customer Service,-11,3,7.5,0.0007977349645240613,9e15a984da5f748a,
33.0,F,Town,Gold Membership,2025-04-26,No,Without Offers,Smartphone,Fiber_Optic,-999.0,41.079999999999984,14416.87,-1.7763568394002505e-15,735.59,Yes,No,No,Not Applicable,Poor Customer Service,-11,16,-2.312598408654749e+16,-1.2321376549835368e-19,b00f26c0d73124b8,
61.0,F,Village,Basic Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,20.0,310.01,39541.74,18.0,663.89,No,Yes,Yes,Unsolved,No reason specified,-11,1,17.22277777777778,0.0004552151726251804,ae051d75b0d53e82,
18.0,M,City,Basic Membership,2025-04-26,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,13.0,432.91,27479.68,20.0,596.06,Yes,Yes,Yes,Unsolved,Too many ads,-11,23,21.645500000000002,0.0007278105130772992,b0f8cfeb98a008fc,
53.0,F,City,Premium Membership,2025-04-26,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,5.0,899.47,2296.470000000001,28.0,1014.2174268842692,Yes,Yes,Yes,Solved,Poor Product Quality,-11,3,32.12392857142857,0.012192626073930853,b52b046b90ccc435,
39.0,F,Town,Basic Membership,2025-04-26,Yes,Without Offers,Desktop,Wi-Fi,6.0,69.62,43738.47,24.0,654.14,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,-11,12,2.9008333333333334,0.0005487160387640446,ab06a30cb68208db,
54.0,M,City,Silver Membership,2025-04-26,No,Without Offers,Smartphone,Wi-Fi,6.0,227.2,6267.529999999999,9.0,743.25,Yes,Yes,Yes,Unsolved,Poor Customer Service,-11,2,25.244444444444444,0.0014359723846555184,95c23942059183a8,
35.0,M,Village,Basic Membership,2025-04-26,No,Without Offers,Desktop,Wi-Fi,-999.0,443.4,39072.75,-1.7763568394002505e-15,604.91,No,Yes,Yes,Solved,Poor Product Quality,-11,1,-2.4961200934700973e+17,-4.546280564844426e-20,ab5d17b96e24367e,
39.0,M,Town,Platinum Membership,2025-04-26,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,9.0,0.0,48770.07,20.0,746.49,No,Yes,Yes,Unsolved,Poor Customer Service,-11,16,0.0,0.00041008758035409833,96df546d0501155e,
25.0,M,Town,Silver Membership,2025-04-26,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,15.999999999999986,334.07,36997.03,13.0,760.23,Yes,No,Yes,Unsolved,Poor Product Quality,-11,14,25.697692307692307,0.0003513795566833338,88b91d48ff74103e,
53.0,F,Town,Premium Membership,2025-04-26,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,15.000000000000014,30.079999999999984,18926.44,5.0,768.2,Yes,No,No,Not Applicable,Too many ads,-11,15,6.0159999999999965,0.000264180691138957,9ca5efb457126159,
43.0,F,City,No Membership,2025-04-26,Yes,Without Offers,Desktop,Wi-Fi,11.0,634.76,17273.97,5.0,569.39,No,Yes,Yes,Solved,No reason specified,-11,21,126.952,0.00028945285883905087,90ebfb86aeaff9bb,
42.0,F,City,No Membership,2025-04-26,Yes,Without Offers,Desktop,Mobile_Data,3.0,158.53,17310.19,25.0,686.58,No,Yes,Yes,Solved,Poor Customer Service,-11,1,6.3412,0.00144423602513895,a435b9d88516d356,
25.0,M,Village,Basic Membership,2025-04-26,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,-999.0,235.45,19088.61,-1.7763568394002505e-15,283.25608723215686,Yes,No,No,Not Applicable,Poor Product Quality,-11,19,-1.325465665330479e+17,-9.305846991479476e-20,92148ebc4013fff1,
47.0,M,City,Gold Membership,2025-04-26,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,-999.0,93.55999999999997,11814.84,24.0,0.0,No,Yes,Yes,Solved in Follow-up,No reason specified,-11,10,3.898333333333332,0.002031343632245549,a3e720dcebcdd16d,
23.0,F,Village,Gold Membership,2025-04-26,No,Without Offers,Desktop,Mobile_Data,-999.0,34.870000000000005,26765.87,15.0,1054.9608600179608,No,Yes,No,Not Applicable,Poor Website,-11,1,2.324666666666667,0.0005604151854581974,885b29e6fe44ea6d,
62.0,F,City,Premium Membership,2025-04-26,Yes,Without Offers,Smartphone,Fiber_Optic,10.0,117.01999999999998,4024.0499999999993,9.0,780.98,Yes,No,No,Not Applicable,Too many ads,-11,9,13.00222222222222,0.002236552726730533,935c2b64b7bf1139,
49.0,M,City,Platinum Membership,2025-04-26,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,21.0,716.62,10942.74,6.0,725.7,No,Yes,Yes,Solved,Poor Website,-11,21,119.43666666666667,0.0005483087416862687,9c5a78e7750b8a28,
42.0,M,City,No Membership,2025-04-26,No,Without Offers,Desktop,Wi-Fi,22.0,48.28999999999999,43868.67,27.0,510.47,No,Yes,No,Not Applicable,Poor Website,-11,21,1.7885185185185182,0.0006154734118905361,b4390c814aa1d38c,
63.0,M,City,Gold Membership,2025-04-26,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,10.0,30.03,36618.77,-1.7763568394002505e-15,804.97,Yes,No,No,Not Applicable,Reasonable Price,-11,3,-1.6905387101242e+16,-4.8509462207503164e-20,bde3f75d62ce5564,
42.0,F,Village,Silver Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,23.0,215.96,29382.16,11.0,178.7032430509871,No,Yes,Yes,Solved in Follow-up,Poor Website,-11,1,19.632727272727273,0.00037437683274476756,8b9b9102fae0ec1c,
36.0,F,Town,No Membership,2025-04-26,Yes,Without Offers,Desktop,Mobile_Data,13.0,51.25999999999999,41785.5,39.93003267940159,661.22,No,Yes,No,Not Applicable,No reason specified,-11,9,1.2837455058343368,0.0009555954261502577,af897d4ce727961d,
18.0,F,City,Premium Membership,2025-04-26,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,11.0,181.88,44232.19,18.0,812.34,Yes,No,No,Not Applicable,Reasonable Price,-11,10,10.104444444444445,0.0004069434500077884,ac2bf2435401c58b,
52.0,M,Town,No Membership,2025-04-26,No,Credit/Debit Card Offers,Desktop,Wi-Fi,22.0,31.039999999999992,40309.73,6.0,637.27,Yes,No,Yes,Unsolved,Poor Product Quality,-11,1,5.173333333333332,0.00014884743708280852,89133011fa7b8d41,
50.0,M,City,Silver Membership,2025-04-26,Yes,Without Offers,Smartphone,Wi-Fi,20.0,39.27000000000001,28058.13,12.0,1053.2232825414071,Yes,No,Yes,Solved in Follow-up,Poor Website,-11,10,3.272500000000001,0.0004276835270205106,900509e22cffaa2b,
36.0,M,City,Gold Membership,2025-04-26,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,5.0,261.9,41808.02,16.0,0.0,Yes,No,Yes,Solved,Poor Customer Service,-11,16,16.36875,0.00038270169216336964,88011f3d47456225,
58.0,F,City,Gold Membership,2025-04-26,Yes,Without Offers,Smartphone,Mobile_Data,11.0,161.95,21004.91,16.0,0.0,No,Yes,No,Not Applicable,Poor Product Quality,-11,6,10.121875,0.000761726662956423,a18d06d822cda0f4,
59.0,M,City,Silver Membership,2025-04-26,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,9.0,128.0,36478.1,-1.7763568394002505e-15,676.98,No,Yes,No,Not Applicable,Poor Customer Service,-11,12,-7.205759403792794e+16,-4.8696528585651404e-20,bbb200f148a9662e,
21.0,M,City,Gold Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,13.0,210.76,25628.32,16.0,717.3,No,Yes,No,Not Applicable,Poor Product Quality,-11,3,13.1725,0.0006243093577729637,a31a14faebecdaae,
12.0,F,City,Gold Membership,2025-04-26,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,14.000000000000014,81.27999999999997,73285.12,10.0,766.09,Yes,No,No,Not Applicable,Reasonable Price,-11,23,8.127999999999997,0.00013645334823767774,a98ef22c2b767679,
19.0,M,Town,Silver Membership,2025-04-26,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,11.0,508.99,23783.92,28.0,786.29,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,-11,17,18.178214285714287,0.0011772659847493602,aff3e5f769cf24fa,
20.0,F,Town,Basic Membership,2025-04-26,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,14.000000000000014,129.72,26938.36,20.0,454.91382884395233,No,Yes,No,Not Applicable,Poor Website,-11,10,6.486,0.0007424356939323701,bf3e3471eeae7005,
17.0,F,Village,Gold Membership,2025-04-26,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15.000000000000014,137.08,20875.18,26.0,694.16,No,Yes,No,Not Applicable,Poor Product Quality,-11,6,5.272307692307693,0.0012454982424103648,b46ab2b7b73e078c,
46.0,M,City,Platinum Membership,2025-04-26,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,9.0,585.99,10665.86,15.0,735.64,Yes,No,Yes,Solved in Follow-up,Too many ads,-11,3,39.066,0.0014063563556993997,8039212568f47bea,
23.0,M,City,No Membership,2025-04-27,No,Without Offers,Smartphone,Wi-Fi,10.0,173.64,30890.23,23.0,654.95,Yes,No,No,Not Applicable,Poor Website,-11,14,7.5495652173913035,0.0007445719892665092,b823905cdbad22e4,
13.0,M,Town,Premium Membership,2025-04-27,Yes,Without Offers,Desktop,Mobile_Data,16.0,34.79999999999998,32885.46,22.0,788.41,Yes,No,No,Not Applicable,Too many ads,-11,19,1.5818181818181811,0.0006689886655074918,95324fa46c216e70,
58.0,F,Village,Gold Membership,2025-04-27,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,21.0,250.18,35109.91,24.0,747.01,Yes,No,No,Not Applicable,Poor Website,-11,9,10.424166666666666,0.0006835676878693223,87e1f7154b4880f6,
51.0,F,City,Basic Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,4.0,0.0,28044.85,7.0,654.52,No,Yes,No,Not Applicable,Poor Website,-11,14,0.0,0.0002496001939750079,abbb3d2399dbf107,
53.0,F,Town,Silver Membership,2025-04-27,No,Without Offers,Smartphone,Mobile_Data,1.0,122.68,48377.84,2.0,706.25,No,Yes,Yes,Solved in Follow-up,Products always in Stock,-11,16,61.34,4.1341242188572294e-05,b2a2aac42a048066,
30.0,F,Town,Basic Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Wi-Fi,16.0,469.3299999999999,4385.529999999999,15.0,506.6,No,Yes,No,Not Applicable,Poor Customer Service,-11,5,31.28866666666666,0.0034203391608311887,95b3061c6c23bdce,
21.0,F,City,No Membership,2025-04-27,Yes,Credit/Debit Card Offers,Both,Wi-Fi,-999.0,782.27,28705.67,27.0,653.81,No,Yes,Yes,Solved,Too many ads,-11,7,28.972962962962963,0.0009405807284762907,bd213306b2360e5b,
12.0,M,Town,Gold Membership,2025-04-27,No,Without Offers,Smartphone,Mobile_Data,13.0,119.87,5219.970000000001,20.0,763.38,No,Yes,No,Not Applicable,Poor Website,-11,23,5.9935,0.0038314396442891427,ace733e281dbdde2,
46.0,F,City,Gold Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,10.0,77.73000000000002,24490.66,10.0,757.8,No,Yes,No,Not Applicable,Poor Product Quality,-11,14,7.7730000000000015,0.000408318926480544,afa33b8397aff1bd,
34.0,F,Village,Basic Membership,2025-04-27,No,Without Offers,Smartphone,Mobile_Data,14.0,380.27,35432.75,10.0,611.77,Yes,Yes,No,Not Applicable,Poor Customer Service,-11,4,38.027,0.0002822247779243779,a1da034b41b76ef8,
58.0,F,Town,Gold Membership,2025-04-27,No,Credit/Debit Card Offers,Both,Fiber_Optic,13.0,302.99,20743.44,0.0,697.62,No,Yes,No,Not Applicable,No reason specified,-11,2,0.0,0.0,85938c619bccff30,
39.0,F,City,No Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,11.0,47.06999999999999,15979.29,9.0,915.5328005003556,Yes,No,No,Not Applicable,Poor Customer Service,-11,21,5.2299999999999995,0.0005632290295751563,be1e1322e8502925,
23.0,M,City,Basic Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21.0,31.960000000000008,29096.72,13.0,545.99,Yes,No,Yes,Solved in Follow-up,Poor Website,-11,7,2.458461538461539,0.0004467857545455295,a1888fbd817d4afd,
39.0,F,Town,Basic Membership,2025-04-27,Yes,Without Offers,Both,Mobile_Data,3.0,719.68,5282.330000000002,12.0,685.21,Yes,Yes,Yes,No Information Available,Poor Customer Service,-11,4,59.97333333333333,0.002271724788114335,aab57c3188bdb4e6,
14.0,M,Village,Basic Membership,2025-04-27,No,Without Offers,Desktop,Mobile_Data,12.0,227.57,27875.28,28.0,540.47,Yes,No,No,Not Applicable,No reason specified,-11,1,8.1275,0.0010044742151468973,8d6180efc5058e93,
18.0,F,Town,Silver Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,13.0,71.82,47175.92,10.0,778.83,No,Yes,No,Not Applicable,Too many ads,-11,20,7.1819999999999995,0.00021197254870705226,8b2868445669bcbb,
24.0,M,City,Basic Membership,2025-04-27,No,Without Offers,Desktop,Fiber_Optic,17.0,0.0,44255.63,5.0,677.54,Yes,No,No,Not Applicable,No reason specified,-11,8,0.0,0.00011297997565507486,a3857718ef2c4a14,
64.0,F,Town,Silver Membership,2025-04-27,No,Without Offers,Smartphone,Mobile_Data,13.0,202.92,31295.34,16.0,1048.1218584338244,No,Yes,Yes,No Information Available,Poor Website,-11,13,12.6825,0.0005112582256655464,95fc97f24501809d,
