age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,recency,avg_time_spent,monetary,frequency,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,tenure_months,visit_hour,login_spend_ratio,login_transaction_ratio,user_id,churn_risk_score
28.0,F,Town,No Membership,2025-04-27,Yes,Without Offers,Desktop,Mobile_Data,18.0,63.59,22748.41,7.0,699.56,Yes,No,Yes,No Information Available,No reason specified,-11,11,9.084285714285716,0.0003077138138445,be846c5f8bebcd3f,1
14.0,M,City,Basic Membership,2025-04-27,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,9.0,182.5,12656.64,8.0,550.95,Yes,No,No,Not Applicable,Poor Customer Service,-11,21,22.8125,0.0006320792880258,a7807e54ce247155,1
58.0,M,Village,Silver Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,8.0,137.59000000000003,94392.42,16.0,739.59,Yes,No,No,Not Applicable,Quality Customer Care,-11,6,8.599375000000002,0.0001695051361115,b4bd52106c405c6f,0
31.0,M,Town,No Membership,2025-04-27,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,13.0,330.63,10510.080000000002,26.0,648.39,Yes,No,No,Not Applicable,Poor Customer Service,-11,21,12.71653846153846,0.0024738156132018,9af6fdbc96c85026,1
43.0,M,City,Basic Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Mobile_Data,14.0,192.23,18398.8,6.0,518.81,No,Yes,No,Not Applicable,No reason specified,-11,18,32.038333333333334,0.0003261082244494,838fe930f94a6a61,1
26.0,F,City,No Membership,2025-04-27,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,15.0,33.639999999999986,23704.4,28.0,678.85,Yes,No,No,Not Applicable,No reason specified,-11,11,1.2014285714285708,0.0011812153018005,a88830ae226fa04f,1
10.0,F,Town,Silver Membership,2025-04-27,No,Without Offers,Smartphone,Fiber_Optic,13.0,0.0,39232.78,16.0,751.45,No,Yes,Yes,Solved,Poor Product Quality,-11,1,0.0,0.0004078222343662,987581e2031e3af4,0
29.0,F,City,No Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Wi-Fi,18.0,74.05000000000001,21984.51,29.0,666.36,No,Yes,No,Not Applicable,No reason specified,-11,9,2.5534482758620696,0.0013191105919577,ba4410d7ba9aaabf,1
48.0,F,Town,Premium Membership,2025-04-27,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,8.0,188.57,19878.39,11.0,725.86,No,Yes,Yes,Solved in Follow-up,No reason specified,-11,12,17.14272727272727,0.0005533647342667,bb8f87a84ee9ba65,0
34.0,F,Town,No Membership,2025-04-27,No,Without Offers,Smartphone,Wi-Fi,21.999999999999996,116.67000000000002,46784.41,0.0,213.6887224944969,No,Yes,Yes,Solved,Poor Website,-11,12,0.0,0.0,91cbd3371bb416a9,1
41.0,F,Village,Basic Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,12.0,752.17,31467.26,0.0,588.87,No,Yes,Yes,Unsolved,Poor Website,-11,5,0.0,0.0,a699b1ff73a6ae12,1
64.0,F,City,Basic Membership,2025-04-27,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,21.0,562.19,47935.09,0.0,653.81,No,Yes,Yes,Solved,Poor Product Quality,-11,8,0.0,0.0,81265e45a8f1947b,1
63.0,M,Village,No Membership,2025-04-27,Yes,Without Offers,Desktop,Wi-Fi,12.0,0.0,7780.830000000002,18.0,687.84,Yes,No,No,Not Applicable,Poor Website,-11,0,0.0,0.0023133778787095,95370a174d7e9e1c,1
14.0,M,City,Silver Membership,2025-04-27,Yes,Without Offers,Smartphone,Fiber_Optic,12.0,78.69999999999996,14360.86,14.0,1064.531940857488,Yes,No,Yes,No Information Available,No reason specified,-11,20,5.621428571428568,0.0009748719784191,ba8c97f7146649fe,1
52.0,F,Village,Platinum Membership,2025-04-27,Yes,Without Offers,Smartphone,Fiber_Optic,14.0,105.03000000000004,36091.97,23.0,749.6,Yes,No,Yes,Solved,Poor Customer Service,-11,13,4.566521739130436,0.0006372608643972,96263ed8c39be860,0
46.0,F,Town,Basic Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,10.0,1383.552373756839,29766.22,0.0,618.97,Yes,No,No,Not Applicable,No reason specified,-11,16,0.0,0.0,90f7600222b0089c,1
55.0,M,City,Gold Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,14.0,90.03999999999999,42451.61,21.0,758.1,Yes,No,Yes,No Information Available,No reason specified,-11,1,4.287619047619048,0.0004946808848945,bf60b73184de1c89,0
46.0,F,City,No Membership,2025-04-27,No,Credit/Debit Card Offers,Desktop,Mobile_Data,22.999999999999996,80.32999999999998,48786.28,9.0,604.0,No,Yes,Yes,No Information Available,Poor Customer Service,-11,20,8.925555555555555,0.0001844780950709,a9b2e3fd67bbeac5,1
27.0,M,City,Platinum Membership,2025-04-27,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14.0,185.82,38948.63,23.0,0.0,No,Yes,No,Not Applicable,Poor Website,-11,12,8.07913043478261,0.0005905214124347,a5c8e8f81c92f7b6,0
64.0,F,City,Basic Membership,2025-04-28,No,Without Offers,Desktop,Wi-Fi,14.0,467.74,19245.1,21.0,0.0,Yes,Yes,No,Not Applicable,Poor Customer Service,-11,16,22.273333333333333,0.0010911868475611,aaddc78ff2666d47,1
61.0,F,Town,Silver Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15.0,85.06,2946.920000000002,17.0,986.0984112195296,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,-11,18,5.003529411764706,0.0057687348146539,ab2771da7a0828f6,0
50.0,F,City,Premium Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,3.0,145.59,35801.59,12.0,773.05,No,Yes,No,Not Applicable,Reasonable Price,-11,16,12.1325,0.0003351806442116,b4579a51933ed454,0
50.0,F,City,Basic Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19.0,102.8,2669.0,26.0,0.0,No,Yes,Yes,No Information Available,Poor Website,-11,13,3.9538461538461545,0.0097414762083177,a5d0f880d7bfbc78,1
45.0,M,City,Basic Membership,2025-04-28,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,16.0,135.67,5545.470000000001,26.0,646.26,No,Yes,Yes,Solved,Poor Product Quality,-11,15,5.218076923076922,0.0046885115238203,bc3c5538bcff073f,0
42.0,M,Town,Gold Membership,2025-04-28,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,7.0,139.78,20581.49,14.0,791.12,No,Yes,No,Not Applicable,Poor Customer Service,-11,21,9.984285714285717,0.000680222860444,bbc2543f2f0ac273,0
43.0,M,City,Platinum Membership,2025-04-28,No,Without Offers,Desktop,Mobile_Data,13.0,152.54,41558.99,11.0,827.15,No,Yes,Yes,Unsolved,User Friendly Website,-11,10,13.867272727272727,0.0002646840069982,956f869389342860,0
56.0,M,Town,No Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,14.0,31.670000000000016,47907.94,20.0,901.9511986356885,Yes,No,Yes,Solved,Poor Website,-11,14,1.5835000000000008,0.0004174673342247,a1f88d83ebfe8355,1
47.0,M,City,Basic Membership,2025-04-28,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,7.0,260.42,21686.97,23.0,606.95,No,Yes,Yes,Solved in Follow-up,No reason specified,-11,9,11.322608695652177,0.0010605446496214,adb833b136d1f686,1
56.0,F,Town,No Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,13.0,483.91,38417.89,7.0,688.6,No,Yes,Yes,Solved,Poor Customer Service,-11,6,69.13000000000001,0.0001822067791854,a17fe40a98e6f11a,1
55.0,F,City,Gold Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,18.0,89.20999999999998,37986.4,12.0,1136.6926067972124,No,Yes,No,Not Applicable,No reason specified,-11,12,7.434166666666665,0.0003159025335383,a1b9ced28a33cf30,0
20.0,F,City,Basic Membership,2025-04-28,No,Without Offers,Desktop,Mobile_Data,11.0,470.56,47238.65,9.0,1086.345731311268,Yes,No,No,Not Applicable,Poor Website,-11,3,52.284444444444446,0.0001905219560677,b8610a915085fde5,1
38.0,F,City,Basic Membership,2025-04-28,No,Without Offers,Desktop,Mobile_Data,-999.0,449.9,35557.85,24.0,636.23,Yes,Yes,No,Not Applicable,No reason specified,-11,13,18.745833333333334,0.0006749564442169,83cc6abd5a6e9b15,1
39.0,M,Town,No Membership,2025-04-28,Yes,Without Offers,Desktop,Wi-Fi,24.0,991.0109023587268,43504.74,0.0,504.45,Yes,No,Yes,Unsolved,No reason specified,-11,15,0.0,0.0,8b509a6ea2b64e86,1
42.0,F,Town,No Membership,2025-04-28,No,Without Offers,Desktop,Fiber_Optic,19.0,162.87,14223.23,25.0,524.91,Yes,No,Yes,Unsolved,Poor Website,-11,4,6.5148,0.0017576879513303,adce9e89aaab0156,1
38.0,M,Town,Gold Membership,2025-04-28,Yes,Without Offers,Desktop,Wi-Fi,6.0,87.57,5324.750000000004,9.0,784.98,Yes,No,Yes,Unsolved,No reason specified,-11,18,9.73,0.0016902201981313,86001a80dbd8e780,0
30.0,M,Town,No Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,12.0,612.95,44338.16,25.0,662.13,Yes,No,No,Not Applicable,Poor Website,-11,3,24.518,0.0005638483870327,a8c2a4dd43fa52c6,1
63.0,F,City,Premium Membership,2025-04-28,No,Without Offers,Smartphone,Fiber_Optic,12.0,155.47,31277.37,19.0,717.55,No,Yes,No,Not Applicable,Poor Customer Service,-11,16,8.182631578947369,0.000607467955266,aac99aef5b9f085c,0
18.0,F,City,No Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13.0,345.33,7624.280000000002,18.0,546.57,Yes,No,Yes,Solved in Follow-up,Poor Website,-11,15,19.185,0.0023608786665757,983063e0b54aefb1,1
30.0,M,Town,No Membership,2025-04-28,No,Without Offers,Desktop,Fiber_Optic,19.0,211.19,2554.48,10.0,622.45,Yes,Yes,Yes,Solved,Poor Website,-11,1,21.119,0.0039146910525821,98f1d888852c9d0c,1
47.0,M,Town,Silver Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,7.0,232.27,21742.08,15.0,717.77,No,Yes,No,Not Applicable,Too many ads,-11,22,15.484666666666667,0.0006899063935005,a9335d0b3acb1a9f,0
39.0,F,Town,No Membership,2025-04-28,No,Without Offers,Desktop,Mobile_Data,12.0,52.92000000000005,26888.15,50.23826212562437,621.46,Yes,No,Yes,No Information Available,Too many ads,-11,4,1.0533803869980574,0.0018684164632235,b9dc46d90ef33417,1
10.0,M,Town,Silver Membership,2025-04-28,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,23.0,167.69,49498.65,9.0,767.3,Yes,No,Yes,Unsolved,Poor Product Quality,-11,21,18.63222222222222,0.0001818231406311,937095479e377c35,0
17.0,F,Town,Gold Membership,2025-04-28,Yes,Without Offers,Desktop,Fiber_Optic,15.0,76.15,12941.94,15.0,0.0,No,Yes,Yes,Unsolved,Poor Product Quality,-11,19,5.076666666666667,0.0011590225267618,bc3d29eeabecab01,1
40.0,F,Town,Basic Membership,2025-04-28,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,13.0,31.620000000000005,43284.21,5.0,612.76,No,Yes,No,Not Applicable,Poor Website,-11,13,6.324000000000001,0.0001155155656069,911b676eb1f45698,1
44.0,F,Town,Platinum Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19.999999999999996,202.17,83172.98,1.0,825.13,No,Yes,Yes,Solved in Follow-up,User Friendly Website,-11,19,202.17,1.202313539805836e-05,aaceeed4857117cd,0
42.0,M,Town,No Membership,2025-04-28,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,12.0,39.49000000000001,49881.91,8.0,698.13,Yes,No,No,Not Applicable,Poor Website,-11,21,4.936250000000001,0.0001603787826087,8291a004d3c60614,1
16.0,F,City,Platinum Membership,2025-04-28,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,13.0,51.41,31988.56,25.0,764.47,Yes,No,Yes,No Information Available,Poor Product Quality,-11,1,2.0564,0.0007815293967593,925ec30b9e5b05c6,0
52.0,M,City,Silver Membership,2025-04-28,No,Credit/Debit Card Offers,Desktop,Wi-Fi,7.0,243.43,5481.599999999999,14.0,669.45,Yes,Yes,Yes,Unsolved,No reason specified,-11,9,17.387857142857143,0.0025539988324576,89ba4552a40df845,1
51.0,M,Town,Premium Membership,2025-04-28,No,Without Offers,Smartphone,Fiber_Optic,19.999999999999996,46.29999999999998,5249.380000000005,26.0,704.52,No,Yes,No,Not Applicable,No reason specified,-11,2,1.7807692307692302,0.0049529658740651,9f784f28800684cb,0
24.0,F,Village,Basic Membership,2025-04-28,No,Credit/Debit Card Offers,Both,Mobile_Data,17.0,239.98,20145.99,0.0,1104.4412025387674,Yes,No,Yes,Solved in Follow-up,No reason specified,-11,5,0.0,0.0,828b2084f57d802b,1
43.0,M,Village,No Membership,2025-04-28,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,3.0,32.49000000000001,19917.28,5.0,0.0,No,Yes,Yes,Unsolved,No reason specified,-11,19,6.498000000000002,0.0002510382943855,8ce0ca07c338b7bc,1
46.0,F,Village,Premium Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,16.0,267.67,92782.34,12.0,801.73,Yes,No,No,Not Applicable,User Friendly Website,-11,2,22.305833333333336,0.0001293349574929,b1a82f6e158b6208,0
17.0,M,City,No Membership,2025-04-28,No,Credit/Debit Card Offers,Desktop,Mobile_Data,14.0,30.97,13926.88,7.0,603.05,Yes,No,No,Not Applicable,Poor Website,-11,13,4.424285714285714,0.0005026251392989,85426222ffc5c512,1
63.0,F,City,Basic Membership,2025-04-28,No,Without Offers,Desktop,Mobile_Data,15.0,0.0,33308.8,8.0,509.75,No,Yes,No,Not Applicable,Poor Product Quality,-11,4,0.0,0.0002401767701027,ac26d57151b4081c,1
53.0,F,Village,No Membership,2025-04-28,Yes,Without Offers,Smartphone,Mobile_Data,6.0,95.06,36344.66,15.0,1054.5902652545708,Yes,No,Yes,Solved,Poor Customer Service,-11,3,6.3373333333333335,0.0004127153755187,a94dfcfce087fe14,1
62.0,F,City,Silver Membership,2025-04-28,No,Credit/Debit Card Offers,Desktop,Wi-Fi,23.0,78.94999999999999,21858.99,7.0,961.9513124547452,Yes,No,Yes,Solved,No reason specified,-11,3,11.278571428571428,0.0003202343749642,b21fd38e3bc6abee,1
59.0,F,Town,Platinum Membership,2025-04-28,Yes,Without Offers,Desktop,Wi-Fi,19.0,87.4,35829.36,13.0,792.62,Yes,No,No,Not Applicable,Products always in Stock,-11,8,6.723076923076923,0.0003628309297179,bb058f89605e2d82,0
40.0,F,City,Basic Membership,2025-04-28,No,Without Offers,Desktop,Fiber_Optic,16.0,60.76999999999998,42565.84,8.0,668.67,Yes,No,Yes,Unsolved,Poor Product Quality,-11,5,7.596249999999998,0.0001879441354851,984eb2a0cf6ace98,1
23.0,F,Town,Premium Membership,2025-04-28,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,-999.0,1447.24,5916.619999999999,17.0,742.33,No,Yes,No,Not Applicable,Too many ads,-11,3,85.13176470588235,0.0028732620989686,8191b3d17d136b38,0
44.0,M,Town,No Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,3.0,0.0,22891.2,9.0,699.27,No,Yes,No,Not Applicable,No reason specified,-11,11,0.0,0.0003931641853638,b3d334d79012bd76,1
21.0,M,City,Gold Membership,2025-04-28,No,Without Offers,Desktop,Wi-Fi,14.0,139.15999999999997,46406.68,22.0,737.48,Yes,No,No,Not Applicable,Poor Website,-11,18,6.325454545454544,0.0004740696813475,8e7568f198f1df08,0
62.0,F,City,Basic Membership,2025-04-28,No,Gift Vouchers/Coupons,Both,Wi-Fi,7.0,356.24,13028.43,22.0,658.83,No,Yes,No,Not Applicable,Poor Customer Service,-11,10,16.19272727272727,0.0016886148215863,84b8a9727e487840,1
39.0,F,City,Silver Membership,2025-04-28,No,Gift Vouchers/Coupons,Both,Mobile_Data,13.0,407.15,24001.29,29.0,711.34,Yes,Yes,No,Not Applicable,Poor Customer Service,-11,2,14.039655172413791,0.0012082683889074,9ca84a031a157607,1
54.0,M,Town,Platinum Membership,2025-04-28,Yes,Credit/Debit Card Offers,Both,Wi-Fi,16.0,1436.1503989197367,92440.81,12.0,791.22,Yes,Yes,Yes,Solved,Quality Customer Care,-11,4,119.67919990997808,0.0001298127958852,bfb1589812ad4d30,0
54.0,M,Village,Premium Membership,2025-04-28,No,Credit/Debit Card Offers,Desktop,Mobile_Data,12.0,132.18,34106.19,13.0,772.81,No,Yes,Yes,Unsolved,Poor Website,-11,1,10.167692307692308,0.0003811624810628,a43052d72518ce9b,0
23.0,M,City,No Membership,2025-04-28,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,23.0,32.22999999999999,37790.39,13.0,624.15,Yes,No,No,Not Applicable,Poor Product Quality,-11,11,2.479230769230768,0.000344002800712,813f20e8a8824061,1
13.0,F,City,No Membership,2025-04-28,Yes,Credit/Debit Card Offers,Both,Mobile_Data,10.0,715.28,20515.7,16.0,527.06,Yes,Yes,Yes,No Information Available,Poor Product Quality,-11,4,44.705,0.0007798905228678,87ad960e557033b2,1
21.0,F,City,No Membership,2025-04-28,No,Without Offers,Smartphone,Mobile_Data,14.0,206.79,6723.670000000002,12.0,0.0,Yes,No,No,Not Applicable,Poor Customer Service,-11,4,17.232499999999998,0.0017847395841854,ae5ccbc94cd9423c,1
55.0,M,Village,Gold Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,13.0,30.38999999999996,4276.080000000002,9.0,692.96,Yes,No,Yes,Unsolved,Too many ads,-11,0,3.376666666666662,0.0021047314362687,ab3bc0ab34b185d9,1
23.0,F,City,Basic Membership,2025-04-28,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,9.0,204.13,24666.46,0.0,661.11,No,Yes,No,Not Applicable,Poor Website,-11,2,0.0,0.0,b16235e54a1fe61e,1
24.0,F,Town,Premium Membership,2025-04-28,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14.0,160.55,43945.14,4.000000000000002,745.02,Yes,No,Yes,No Information Available,Quality Customer Care,-11,13,40.13749999999998,9.102257951618772e-05,a047a26266ebee66,0
51.0,F,City,Premium Membership,2025-04-28,No,Without Offers,Desktop,Wi-Fi,1.0,31.30000000000001,18480.68,27.0,797.15,Yes,No,No,Not Applicable,Poor Product Quality,-11,13,1.1592592592592597,0.0014609852018432,bea32f368b0cacde,0
46.0,M,Town,Gold Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,15.0,30.75,13652.24,0.0,700.74,No,Yes,No,Not Applicable,Poor Customer Service,-11,22,0.0,0.0,a5d9c9a62abbcb89,0
45.0,M,Town,No Membership,2025-04-28,Yes,Without Offers,Desktop,Mobile_Data,10.0,30.930000000000035,47259.82,17.0,621.77,Yes,No,Yes,Unsolved,Too many ads,-11,20,1.8194117647058845,0.0003597136002633,871015cbde065659,1
57.0,M,City,No Membership,2025-04-28,Yes,Without Offers,Smartphone,Fiber_Optic,10.0,88.42000000000002,20763.56,16.0,1009.433480543158,Yes,No,No,Not Applicable,Too many ads,-11,4,5.526250000000001,0.0007705807674599,9597204f6ff0cd99,1
45.0,F,Town,Platinum Membership,2025-04-28,Yes,Without Offers,Desktop,Fiber_Optic,6.0,181.32,15575.59,0.0,0.0,Yes,No,Yes,No Information Available,Poor Customer Service,-11,22,0.0,0.0,afa71198d9c01576,0
13.0,M,Village,Gold Membership,2025-04-28,No,Without Offers,Smartphone,Wi-Fi,13.0,0.0,88877.12,0.0,805.25,Yes,No,No,Not Applicable,Reasonable Price,-11,23,0.0,0.0,8229afdfe78cbd17,0
52.0,M,Town,Gold Membership,2025-04-28,No,Without Offers,Both,Wi-Fi,5.0,257.83,44478.32,21.0,733.67,No,Yes,Yes,Solved,Poor Customer Service,-11,5,12.277619047619046,0.0004721401347892,ac64d87ba4525310,0
33.0,M,Town,Gold Membership,2025-04-28,Yes,Without Offers,Smartphone,Mobile_Data,16.0,160.47,33049.69,9.0,710.18,Yes,No,No,Not Applicable,Poor Product Quality,-11,0,17.83,0.0002723172289967,bc24d434f19e5e3c,1
25.0,M,City,Gold Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,13.0,0.0,1485.8499999999983,24.0,989.5856065681952,Yes,Yes,No,Not Applicable,Poor Customer Service,-11,5,0.0,0.0161523706969075,b864f2fddf2f09bf,0
57.0,F,City,Silver Membership,2025-04-28,No,Without Offers,Desktop,Mobile_Data,11.0,630.09,31122.64,11.0,1189.0682376553627,Yes,No,Yes,Solved in Follow-up,No reason specified,-11,16,57.28090909090909,0.0003534404536376,bee0f6a4756c90f9,0
14.0,M,Town,Premium Membership,2025-04-28,No,Without Offers,Both,Wi-Fi,17.0,66.04000000000002,42559.33,7.0,715.25,Yes,Yes,Yes,Solved in Follow-up,User Friendly Website,-11,7,9.434285714285718,0.0001644762734751,b94a1f7ff1627a91,0
15.0,M,Town,Silver Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,19.999999999999996,34.630000000000024,20564.58,13.0,694.31,Yes,No,No,Not Applicable,Poor Customer Service,-11,6,2.663846153846156,0.0006321548993463,864bd8a547a08baf,1
11.0,F,Town,No Membership,2025-04-28,Yes,Without Offers,Smartphone,Mobile_Data,12.0,97.25,6787.25,15.0,534.48,No,Yes,No,Not Applicable,Poor Product Quality,-11,20,6.483333333333333,0.0022100261519761,8e533ea652d5e5ef,1
45.0,M,Town,No Membership,2025-04-28,Yes,Credit/Debit Card Offers,Both,Wi-Fi,-999.0,603.15,28942.25,47.19238609349119,653.73,No,Yes,No,Not Applicable,Poor Customer Service,-11,12,12.78066336389774,0.0016305707432383,965da9b0f3143849,1
17.0,F,Town,Premium Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,19.0,41.93000000000001,32084.79,13.0,804.25,Yes,No,No,Not Applicable,User Friendly Website,-11,0,3.225384615384616,0.0004051764091334,8115555ee0f6dd82,0
38.0,M,Town,Platinum Membership,2025-04-28,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,8.0,1538.4745143197265,28217.15,24.0,0.0,Yes,No,No,Not Applicable,Poor Website,-11,18,64.10310476332194,0.0008505465647664,810244ed7323f3f4,0
54.0,M,Town,Silver Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,17.0,394.39,30014.56,7.0,728.84,Yes,Yes,No,Not Applicable,Too many ads,-11,0,56.34142857142857,0.0002332201438235,91e8fe1fb16d704e,0
30.0,F,City,No Membership,2025-04-28,No,Credit/Debit Card Offers,Desktop,Mobile_Data,-999.0,51.72,35219.09,15.0,554.0,Yes,No,No,Not Applicable,Poor Product Quality,-11,15,3.448,0.0004259053825638,84c711868c0d64f0,1
20.0,M,Village,Gold Membership,2025-04-28,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,3.0,322.71,47245.01,17.0,360.2650487056665,No,Yes,No,Not Applicable,Too many ads,-11,22,18.982941176470582,0.0003598263604981,95ea0034513c07ae,1
63.0,M,City,Platinum Membership,2025-04-28,No,Credit/Debit Card Offers,Desktop,Wi-Fi,21.999999999999996,31.879999999999995,46784.1,23.0,1023.1556029630068,Yes,No,No,Not Applicable,No reason specified,-11,17,1.3860869565217389,0.000491620016202,8af77d336a20fddd,0
16.0,M,Town,Premium Membership,2025-04-28,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,17.0,105.06,26665.16,29.0,268.90769046787625,Yes,No,Yes,Unsolved,No reason specified,-11,10,3.622758620689656,0.0010875614472217,89d236acbc06cc59,0
13.0,F,City,Basic Membership,2025-04-28,Yes,Without Offers,Desktop,Wi-Fi,21.999999999999996,44.81999999999999,38728.9,21.0,608.66,No,Yes,No,Not Applicable,Poor Customer Service,-11,11,2.134285714285714,0.000542230737253,a88e076bb3d510b4,1
35.0,F,City,No Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13.0,49.28,22425.42,18.0,672.08,Yes,No,Yes,No Information Available,Too many ads,-11,23,2.7377777777777776,0.0008026605521769,856b4bec838e2108,1
25.0,M,Town,Gold Membership,2025-04-28,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,19.999999999999996,102.99,56662.15,0.0,768.29,Yes,No,Yes,No Information Available,Products always in Stock,-11,2,0.0,0.0,8986c735822e52f8,0
43.0,F,Town,No Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,15.0,1287.1781985110715,21926.75,23.0,544.25,No,Yes,Yes,No Information Available,Poor Customer Service,-11,8,55.96426950048137,0.0010489470623781,8bef73d07e213ae1,1
55.0,F,City,Basic Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,16.0,406.52,1775.41,51.769911897564896,1198.4697080490232,Yes,No,No,Not Applicable,Poor Customer Service,-11,5,7.852437547206286,0.0291594121344167,b18c30daff32238b,1
15.0,F,Village,No Membership,2025-04-28,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,9.0,49.73999999999998,40043.18,20.0,513.89,No,Yes,No,Not Applicable,Poor Product Quality,-11,4,2.486999999999999,0.0004994608320318,b29804ea2d725b0d,1
64.0,M,City,Silver Membership,2025-04-28,Yes,Without Offers,Smartphone,Fiber_Optic,8.0,619.4300000000001,17213.85,24.0,664.39,Yes,Yes,Yes,Solved,Poor Website,-11,10,25.809583333333336,0.0013942261609111,96faae0635fe8f21,1
32.0,M,Town,Gold Membership,2025-04-28,No,Without Offers,Smartphone,Mobile_Data,17.0,37.21000000000001,17321.03,20.0,786.08,No,Yes,No,Not Applicable,Poor Customer Service,-11,7,1.8605000000000005,0.0011546657444736,bfff5e0f28cb3b37,0
11.0,F,Town,Silver Membership,2025-04-28,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,19.0,42.38999999999999,9373.82,23.0,730.85,Yes,No,No,Not Applicable,No reason specified,-11,20,1.843043478260869,0.0024536421650938,a0412d5764be384f,0
42.0,F,Village,No Membership,2025-04-28,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,21.0,31.78,17897.42,21.0,505.85,Yes,No,Yes,Solved in Follow-up,No reason specified,-11,1,1.5133333333333334,0.0011733534777638,8d6fe7be0c187a08,1
20.0,M,City,Gold Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,16.0,46.599999999999966,17398.79,6.0,787.38,Yes,No,Yes,Solved in Follow-up,Products always in Stock,-11,2,7.766666666666661,0.0003448515672641,be0a22fbdea21638,0
41.0,M,City,Premium Membership,2025-04-28,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,15.0,0.0,84022.92,7.0,811.86,No,Yes,Yes,Solved,Quality Customer Care,-11,18,0.0,8.331060144065452e-05,89ea1a43e3765f7f,0
59.0,M,City,Platinum Membership,2025-04-28,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,13.0,233.93,34691.04,13.0,738.31,Yes,Yes,No,Not Applicable,Poor Customer Service,-11,18,17.994615384615386,0.0003747365313925,9146f8d56e4c94d2,0
